,0
1547,헤파렉스
1548,히포타제
1549,케이타인
1550,현창염산치아민
1551,헤모트린
1552,아세판
1553,삼원염산치아민
1554,아시원
1555,미나톨피캅셀
1556,밀바
1557,벤다코파
1558,로킹캅셀
1559,반사
1560,삼황
1561,마이센스
1562,소시온
1563,시계론
1564,가메레온
1565,당사닌
1566,코오푸론
1567,구감핀
1568,십패
1569,계모
1570,소요
1571,헥사롱
1572,파니
1573,영출계
1574,글리돈
1575,보중기
1576,마진가
1577,삼보력
1578,푸레티
1579,페네피린코약
1580,페네피린코약
1581,가넨도마이신점안약
1582,판택트로취
1583,바이폴로
1584,드리카민캅셀
1585,훼럼
1586,서울에이티피
1587,엣사벤캅셀
1588,구루마크
1589,구루마크
1590,우아미
1591,슈라고검
1592,엣센샬
1593,리포스타빌캅셀
1594,진진톤
1595,크레날
1596,세로판
1597,삼천리데카그린
1598,마이미캅셀
1599,대한염산에프네프린
1600,오노페인
1601,타라빈
1602,오로마이신캅셀
1603,바이타렉스
1604,바이타렉스캅셀
1605,국제고려인삼분말캅셀
1606,국제인삼분말캅셀
1607,국제고려인삼
1608,국제연조삼엑기스
1609,삼비
1610,국제진미틴
1611,국제고려인삼분말캅셀
1612,보나민정MG
1613,시메코현탁
1614,베노펜캅셀
1615,건일삼황
1616,성광염화벤제토늄
1617,성광멸균바세린꺼즈
1618,콘택캅셀
1619,유노
1620,코타짐
1621,데카민
1622,코스코핀
1623,세티콜
1624,제디본캅셀
1625,포타딘
1626,포타딘
1627,액티피드
1628,메폰남캅셀
1629,스트로마이
1630,대우톨나프레이트
1631,대우알레인산클로르페니라인
1632,대우아스코르빈
1633,대우메페남캅셀
1634,코마트림
1635,레비론
1636,대우건조수산화알루미늄
1637,홈키파유제
1638,홈키파에어졸
1639,타베질
1640,피아이씨에스캅셀
1641,피아이씨에스
1642,로파민캅셀
1643,바리두스
1644,소아용코코
1645,일화염산피리독
1646,동산소독용에탄올
1647,안미묽은요오드틴크
1648,안미황
1649,쿨에스
1650,티눈
1651,동성크롤칼키
1652,동성디브롬
1653,소프루크
1654,멘소래담로숀
1655,마록스
1656,수민열경환
1657,수민범고약
1658,세로틴주그람주사용세팔로틴나트륨
1659,둘코락스좌약
1660,소아용복합부스코판좌약
1661,소아용부스코판좌약
1662,비졸본
1663,둘코락스장용
1664,코리핀
1665,비졸본
1666,부스코판
1667,케토판
1668,케토판캅셀
1669,헤모탈
1670,포룡
1671,합동메트로니다졸
1672,합동아스피린
1673,합동히치올
1674,히스탄
1675,베시탄
1676,홍익염산피리독
1677,투스타인캅셀
1678,녹사민
1679,푸레파스
1680,레오락스
1681,호모라진
1682,케토파인캅셀
1683,태극이부펜
1684,페바릴크림질산에코나졸
1685,씨아마이드캅셀
1686,페코
1687,메벤스
1688,히미나비타캅셀
1689,히미나비타
1690,엑스텐
1691,겐티안
1692,바이프란
1693,보령간유캅셀
1694,겐티안
1695,아스마에스
1696,프로헾타
1697,투수본
1698,두산초산토코페롤
1699,메다졸
1700,환인식염포도당
1701,동일메톡시린티
1702,동일메페남산캅셀
1703,헬스라민캅셀
1704,케푸캅셀
1705,케브랄
1706,파나톡스캅셀
1707,동구아세트아미노펜
1708,엠비졸
1709,감마리자
1710,씨이크로벤
1711,티니라
1712,미니그램캅셀
1713,피디피
1714,삼남로페라마이드캅셀
1715,이브로펜캅셀
1716,스토로발모노
1717,스토로발
1718,밀마구
1719,광일디
1720,광일포비돈
1721,도라근
1722,스토로발에이취정팔미원엑기스
1723,스토로발지
1724,스토로발에스
1725,그리친
1726,헤민올캅셀
1727,까스메코
1728,페리나
1729,대원염산파파베린
1730,홈타민
1731,벤타
1732,오미나린
1733,니크록스
1734,삭스린
1735,코투림에스
1736,세진에이
1737,남성우황포룡환
1738,원풍원방우황청심원
1739,탈시드현탁
1740,탈시드
1741,뮤고짐
1742,칸지탄질정클로트리마졸
1743,훼린트내복
1744,다나말레인산클로르페니라민정MG
1745,한국파베린
1746,비타라민캅셀
1747,한신아스피린
1748,팡키린
1749,팡키린캅셀
1750,한신아연화
1751,히스민
1752,후리탈
1753,헤리오파
1754,안티비오
1755,바이라졸캅셀
1756,한불아내만
1757,한불염산피리독
1758,고려데카비타민캅셀
1759,레비친캅셀
1760,세니비타
1761,서흥캅셀
1762,서흥캅셀
1763,서흥캅셀호
1764,서흥캅셀호
1765,서흥캅셀호
1766,서흥캅셀
1767,로프민
1768,고려인삼
1769,과립상고려인삼
1770,피리락스
1771,타이렉스
1772,베사존
1773,오로비
1774,디스펙타
1775,태고
1776,시리나인
1777,케푸캅셀
1778,네오게라논
1779,포비그란캅셀
1780,비타포란캅셀
1781,경동부로날
1782,경동아세트아미노펜
1783,삼우파파베린
1784,카락스
1785,삼우리소짐
1786,스테토
1787,우리들리소짐
1788,한일킬라에어졸
1789,케이킬라
1790,케이베린
1791,한일킬라유
1792,한일훙기스
1793,이베라캅셀
1794,한일고려인삼쌍화탕
1795,한일삼비타
1796,고래표쌍금탕
1797,고래표쌍금탕엑기스
1798,포비솔
1799,포비솔
1800,부리펜트
1801,멘다스
1802,페로틴
1803,인화치과용페놀캄파
1804,인화치과용호름크레솔
1805,산돌비타민씨
1806,페노렉스
1807,산돌비타민씨
1808,액타딘
1809,푸로바캅셀
1810,훼타제
1811,에포샬
1812,레시푸레스캅셀
1813,톨아
1814,평위원
1815,베시탄
1816,홍익염산치아민
1817,홍익염산피리독
1818,스락스
1819,액티빅스캅셀
1820,신일비사코딜
1821,류마푸로펜캅셀
1822,감마자놀
1823,헤파놀캅셀
1824,고려인삼당귀
1825,고려인삼방삼소
1826,고려삼토
1827,구명
1828,천수
1829,천수
1830,티라놀
1831,베노스판
1832,한미오레오에이디캅셀
1833,한미오리자놀
1834,써스펜좌약
1835,네가란
1836,히포타부
1837,헤파레만
1838,남미탄산수소나트륨
1839,한유소독용에탄올
1840,광동갈근오미
1841,광동갈근탕
1842,광동소청룡탕
1843,광동계지가출부탕환
1844,광동육미환
1845,팔기환
1846,콘파크캅셀
1847,건비
1848,토리나
1849,토리나
1850,위다나
1851,립챠밍
1852,슈도린
1853,토리나
1854,안일디엘염산메칠에페드린
1855,안일니코틴산아미드
1856,리오이
1857,데오락스
1858,리오마그
1859,리오렉스
1860,리오렉스
1861,알파아세트아미노펜
1862,세가톤트로키
1863,방립진사산캅셀
1864,녹산아세트아미노펜
1865,아세
1866,오랄부민
1867,연세드라마
1868,소아용연세코푸
1869,헥
1870,영풍아스코르빈
1871,오에
1872,옥소통
1873,울틴벨라돈나
1874,울틴
1875,렉스비타
1876,후로마이드
1877,크웰덤
1878,비치올
1879,스라놀
1880,삼성피리독
1881,폰스텐캅셀
1882,삼성아시나
1883,모루베린캅셀
1884,알메트캅셀
1885,삼성포비돈
1886,안토막스
1887,바란스
1888,태준비사코딜
1889,폰나트캅셀
1890,파모랄
1891,사코나캅셀
1892,한국캅셀호
1893,한국캅셀호
1894,드랙스
1895,삼희아세트아미노펜
1896,삼희염산피리독
1897,삼희비사코딜
1898,스피노론정삼희스피로노락톤
1899,삼희말레인산클로루페니라민
1900,삼희엽
1901,토푸리딘
1902,삼희메페남산캅셀
1903,삼희아스피린
1904,게리푸렉스
1905,로진에스
1906,로페마캅셀
1907,브로모펜
1908,후라시드꺼즈
1909,광명디엘염산메칠에페드린
1910,브리나
1911,갈타제
1912,핫도라제캅셀
1913,염산클로르푸로마진
1914,아세트아미노펜
1915,명성메페나캅셀
1916,명성훌세미드정후로세미드
1917,명성비사코딜
1918,알타나
1919,정원이부프로펜
1920,로페마캅셀
1921,케로펜캅셀
1922,초당로페라캅셀
1923,둘코란
1924,드림파마클로르족사존
1925,립크린
1926,키졸
1927,키나
1928,비그론
1929,비가럭스
1930,경약메페남캅셀
1931,경약염산피리독신정MG
1932,경약대보환
1933,탠택스
1934,크로존
1935,비타에센
1936,본졸
1937,탐미캅셀
1938,하네미아
1939,서울신약스타노졸
1940,아리스톨
1941,드로프로지드캅셀
1942,아미딘캅셀
1943,멧세닌캅셀
1944,동원간유구
1945,서진말레인산클로르페니라민
1946,바리코판
1947,맥시보린
1948,유일앨타나정디하이드록시알미늄소디움카보네이트
1949,바이폰
1950,헤도린
1951,리나치올
1952,궁교
1953,중위론
1954,디디에스텍원방우황청심원
1955,마데카솔
1956,인사돌
1957,옥소폰
1958,유미
1959,계령대
1960,맥그론
1961,귀비론
1962,한풍육군자탕
1963,투벤
1964,투벤
1965,종근당붕
1966,에이씨
1967,시날라
1968,나이킨
1969,케푸록신캅셀
1970,아스톰인
1971,판피린에스내복
1972,아스토민
1973,포세라이트비
1974,포세라이트비
1975,덴탈큐
1976,중외듀스파타린
1977,푸탄콜
1978,브론치쿰
1979,디스콜내복
1980,판토피
1981,엑스푸토랄캅셀
1982,우광소아청심원
1983,우황포룡환
1984,국제염산티리딘
1985,콤반트린시럽밀리그람밀리리터
1986,코프렐
1987,베놀
1988,어린이바이팍스
1989,엔도륨
1990,훼리
1991,씰콤
1992,카디몰
1993,세티렌
1994,제일후마르산제일철
1995,미노겐
1996,새로필
1997,대웅아스코르빈산
1998,포가놀
1999,난스텔크림부펙사맥
2000,버막스
2001,순천당염화나트륨
2002,호모히스틴
2003,부루펜
2004,에취비
2005,피코론점적
2006,시티옥소캅셀
2007,안투스지
2008,쎄레민
2009,대명신소청룡탕
2010,코디캅셀
2011,슈크린
2012,근화옥시테트라싸이클린캅셀
2013,트렌탈
2014,템파코푸
2015,청계호모설파민요소
2016,메라탄
2017,래피탈에이
2018,케토판
2019,치오드렌캅셀
2020,락소베라
2021,톨라딘
2022,사루비아에프캅셀
2023,타타날
2024,비스코트
2025,어린이로포
2026,씨오
2027,씨오좌약
2028,큐노린
2029,앤디라제
2030,일양노이겔현탁
2031,소디움크로라이드
2032,식염포도당
2033,듀본
2034,천일우황포룡환
2035,벤투룩스아시도캅셀
2036,후지나제피캅셀
2037,티이본
2038,오리놀
2039,핑크라민에스셀
2040,콘셀
2041,방풍비스랏드
2042,스토로발엔
2043,광일한방라기쓰
2044,스토로발케이
2045,네오콜엠
2046,노이론
2047,게마네오콜
2048,페라
2049,영개감
2050,광일사심
2051,싸이겟드
2052,소겐
2053,소요민
2054,황영인
2055,소생민
2056,네루브
2057,아르겐
2058,소시공
2059,형개론정형계연교탕엑기스
2060,비마큐
2061,마황네콜
2062,산조민셀
2063,하니
2064,사물용
2065,도승민
2066,사론
2067,노사오민
2068,노사론
2069,당오생
2070,육미라민
2071,로사
2072,인텐
2073,안중론
2074,대시공
2075,게북
2076,당심
2077,시용민
2078,유니치오론캅셀
2079,코마에스
2080,아포비론캅셀
2081,복합레가론캅셀
2082,에리콘
2083,다나구루타치온
2084,한신토나
2085,한신쌍화탕
2086,한신갈근탕
2087,한신갈근탕
2088,카부날
2089,팔정삼캅셀
2090,한신작약감초탕
2091,한신대황감초탕
2092,한신이중탕엑기스
2093,포리그린
2094,한신소건중
2095,한신을자탕
2096,한신반하심
2097,한신황련해독탕
2098,한신계지가출부탕엑기스
2099,한신가미귀비탕
2100,한신온경탕
2101,한신시호계지건강탕
2102,한신소청룡탕
2103,한신계지가용골모려탕
2104,한신마자인환엑기스
2105,한신페리
2106,한신감맥대조탕
2107,한신원방우황청심원
2108,한신우황포룡환
2109,한신영계출감탕
2110,한신억간산가진피반하탕
2111,삼정팔미환캅셀
2112,명주환
2113,레스피렌
2114,레스피렌
2115,레스피렌
2116,안티비오
2117,삼영소독용에탄올
2118,혜륭싸이크로포스파마이드
2119,혜륭옥시펜싸이크라민
2120,혜륭질산이소소르비드
2121,만니파민
2122,브레디판에스
2123,바이코린
2124,콘투캅셀
2125,액티페린
2126,코타이렉신캅셀
2127,피고셋
2128,베라틴
2129,시티론캅셀
2130,정경환
2131,안진요오드틴크
2132,안토론
2133,데오루롬캅셀
2134,스테토
2135,스마겐
2136,수도네가시드캅셀
2137,한일양행비사코딜
2138,염화나트륨
2139,한일양행아만타딘캅셀
2140,한일양행아만타딘
2141,신라생리식염
2142,동양연주음
2143,티이본
2144,홍익우황포룡환
2145,홍익원방우황청심원
2146,홍익연주음엑기스
2147,덱스코프
2148,옥시민
2149,알마시드
2150,페나졸
2151,소아용페로비탄
2152,헾시론캅셀
2153,액티빅스
2154,신일히포카스탄
2155,신일리조짐
2156,세종원방우황청심원
2157,연수환
2158,연수환
2159,크로펜
2160,훼로람캅셀
2161,오리자놀
2162,발소크라스
2163,론지펜
2164,론지펜
2165,광동향사평위산환
2166,광동가미귀비탕
2167,광동정장환
2168,루키나
2169,광동계마각반탕
2170,거북표소아청심원가우황
2171,광동작약감초탕
2172,광동인진호탕
2173,광동오적
2174,광동소건중탕
2175,광동시호계지탕
2176,광동온경탕
2177,광동가미소요
2178,광동이중탕
2179,광동육군자탕
2180,광동을자탕엑기스
2181,휘니볼
2182,광동사물탕엑기스
2183,광동맥문동탕
2184,광동궁귀교애탕엑기스
2185,광동삼황사심탕
2186,광동소시호탕
2187,광동영계출감탕
2188,광동안중
2189,광동계지복령환가대황
2190,광동계지탕
2191,광동시호계지건강탕
2192,광동계작약탕
2193,제삼피리독
2194,가미대보환
2195,슈파스모
2196,포바이돈
2197,페루곤
2198,영로환
2199,영풍원방우황청심원
2200,비루온
2201,카덱
2202,에프유
2203,미니보라
2204,삼성후토라훌
2205,본초글리진
2206,콜드
2207,양보명
2208,본초십전대보탕
2209,원삼
2210,본초팔미환
2211,본초소건중탕
2212,본초아나히스
2213,살포요오드
2214,항도묽은요오드틴크
2215,트리코
2216,치옥시드렌캅셀씨티올론캅셀
2217,리파로이드
2218,팡가졸
2219,가란타제산단위
2220,소아용리나펜엘릭실
2221,파녹실아쿠아수출명Acnomed
2222,팡가졸
2223,코스모스질
2224,부리본
2225,초당원방우황청심원
2226,이글우황포룡환
2227,세나서트질
2228,히노민
2229,뉴크레톡스캅셀
2230,노레실
2231,상아니트로푸라존
2232,상아하라존
2233,쟉트
